car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
400,Audi,Model B,2025,4060.0,Petrol,Automatic,2,01,33461
401,Honda,Model B,2010,185754.0,Petrol,Automatic,1,20,2852
402,Audi,Model B,2025,0.0,Petrol,Automatic,8,01,30335
403,BMW,Model B,2022,16212.0,Petrol,Manual,3,30,18454
404,Toyota,Model C,2025,0.0,Petrol,Automatic,11,20,23123
405,Toyota,Model A,2020,52136.0,Petrol,Manual,12,30,13282
406,Audi,Model C,2025,5044.0,Diesel,Automatic,9,30,33211
407,Dacia,Model B,2021,37227.0,Petrol,Manual,1,01,6454
408,Audi,Model C,2001,250000.0,Hybrid,Automatic,12,20,4850
409,Mercedes,Model B,2025,15796.0,Petrol,Manual,6,30,26158
410,Mercedes,Model A,2009,194223.0,Petrol,Manual,3,30,500
411,Hyundai,Model A,2020,49459.0,Petrol,Automatic,10,30,5344
412,VW,Model B,2025,264.0,Petrol,Automatic,5,01,31672
413,Mercedes,Model B,2025,20683.0,Petrol,Automatic,7,30,31926
414,Audi,Model C,2023,28406.0,Petrol,Manual,10,30,19363
415,VW,Model C,2024,20894.0,Petrol,Manual,2,10,22119
416,Audi,Model B,2021,,Petrol,Manual,3,01,16765
417,Dacia,Model A,2019,87396.0,Hybrid,Manual,12,30,6725
418,Honda,Model C,2020,94771.0,Petrol,Automatic,9,20,14468
419,Mercedes,Model C,2024,127.0,Petrol,Automatic,3,10,25552
420,Fiat,Model A,2025,0.0,Hybrid,Manual,8,30,20940
421,Toyota,Model A,2025,2633.0,Diesel,Automatic,3,20,22581
422,Toyota,Model C,2025,13132.0,Petrol,Automatic,11,30,20718
423,Toyota,Model B,2009,190629.0,Diesel,Automatic,6,01,2466
424,Hyundai,Model A,2022,20201.0,Petrol,Automatic,11,01,19681
425,Mercedes,Model C,2005,238371.0,Petrol,Automatic,12,30,500
426,Toyota,Model B,2023,32971.0,Diesel,Manual,12,10,18907
427,BMW,Model B,2021,41894.0,Petrol,Automatic,2,10,16481
428,Hyundai,Model B,2025,,Petrol,Automatic,12,01,22215
429,Toyota,Model C,2020,77470.0,Petrol,Automatic,4,30,11078
430,Audi,Model C,2011,171603.0,Diesel,Manual,5,10,1697
431,Ford,Model A,2014,131580.0,Petrol,Automatic,1,10,2234
432,VW,Model A,2025,12440.0,Petrol,Automatic,9,01,26534
433,Hyundai,Model B,2023,11158.0,Petrol,Manual,9,30,18799
434,Toyota,Model B,2010,165679.0,Petrol,Automatic,10,20,3404
435,Hyundai,Model C,2008,200001.0,Hybrid,Automatic,12,01,1933
436,Honda,Model C,2025,0.0,Petrol,Automatic,6,30,24723
437,Mercedes,Model A,2007,203949.0,Petrol,Automatic,6,10,500
438,Hyundai,Model A,2025,27457.0,Petrol,Automatic,8,01,21388
439,Honda,Model C,2025,32579.0,Petrol,Manual,9,10,21401
440,Ford,Model B,2008,198694.0,Diesel,Automatic,6,20,500
441,Dacia,Model B,2008,205375.0,Diesel,Manual,12,20,2498
442,Ford,Model A,2025,0.0,Petrol,Manual,1,30,23286
443,BMW,Model A,2020,76612.0,Petrol,Automatic,10,30,18467
444,Fiat,Model B,2020,79584.0,Petrol,Automatic,3,30,5325
445,Toyota,Model C,2025,0.0,Petrol,Manual,7,01,20319
446,Honda,Model B,2025,7140.0,Diesel,Automatic,11,01,25816
447,Audi,Model B,2025,0.0,Diesel,Manual,5,20,28950
448,Toyota,Model B,2025,26374.0,Petrol,Manual,12,10,23390
449,VW,Model A,2020,66603.0,Petrol,Automatic,6,30,10246
450,Toyota,Model B,2008,191649.0,Diesel,Automatic,9,20,2481
451,Ford,Model B,2025,0.0,Petrol,Automatic,10,01,22304
452,Hyundai,Model B,2023,19665.0,Petrol,Automatic,4,20,18485
453,Toyota,Model B,2021,55876.0,Petrol,Automatic,12,01,15007
454,Ford,Model C,2025,15628.0,Petrol,Manual,2,20,23231
455,Hyundai,Model C,2011,150776.0,Petrol,Automatic,8,20,5484
456,VW,Model A,2022,63581.0,Petrol,Manual,12,30,16070
457,Honda,Model B,2001,250000.0,Petrol,Automatic,1,10,922
458,Toyota,Model C,2022,22870.0,Petrol,Manual,7,30,16069
459,Toyota,Model A,2005,241092.0,Diesel,Manual,4,20,500
460,Honda,Model B,2011,193662.0,Diesel,Manual,3,30,500
461,Toyota,Model B,2011,186493.0,Petrol,Automatic,3,20,4594
462,VW,Model B,2024,6948.0,Petrol,Automatic,12,10,22451
463,Mercedes,Model B,2025,,Petrol,Automatic,6,01,28475
464,Dacia,Model C,2023,68957.0,Petrol,Automatic,3,10,13960
465,Hyundai,Model C,2025,1577.0,Petrol,Manual,12,10,19419
466,Toyota,Model B,2020,50510.0,Petrol,Automatic,5,10,12415
467,BMW,Model B,2019,74586.0,Diesel,Manual,10,01,11766
468,VW,Model A,2025,3698.0,Hybrid,Manual,7,01,24095
469,VW,Model C,2017,88131.0,Petrol,Automatic,9,01,8282
470,Dacia,Model B,2025,6624.0,Petrol,Automatic,3,10,23321
471,Audi,Model A,2001,250000.0,Diesel,Automatic,9,20,500
472,BMW,Model A,2025,0.0,Petrol,Automatic,12,01,26288
473,Fiat,Model B,2004,250000.0,Petrol,Manual,2,10,693
474,Audi,Model C,2025,0.0,Hybrid,Manual,5,10,26700
475,VW,Model A,2022,49547.0,Petrol,Automatic,12,30,15807
476,BMW,Model A,2025,0.0,Petrol,Automatic,3,20,30292
477,Hyundai,Model A,2007,190030.0,Petrol,Automatic,1,30,500
478,Mercedes,Model A,2023,4954.0,Petrol,Automatic,1,20,24054
479,VW,Model A,2025,4302.0,Petrol,Automatic,4,10,28799
480,Honda,Model B,2022,55878.0,Petrol,Manual,7,01,15765
481,Dacia,Model A,2024,12864.0,Petrol,Automatic,4,30,18975
482,BMW,Model C,2024,8301.0,Petrol,Automatic,4,20,28583
483,Toyota,Model C,2021,56693.0,Petrol,Automatic,11,10,14639
484,BMW,Model A,2024,0.0,Petrol,Manual,10,01,27921
485,Fiat,Model A,2023,26091.0,Petrol,Automatic,4,01,16827
486,Ford,Model A,2025,0.0,Petrol,Automatic,5,30,21775
487,Honda,Model B,2004,250000.0,Diesel,Automatic,12,20,3631
488,Mercedes,Model A,2019,70052.0,Petrol,Automatic,12,20,9690
489,Honda,Model B,2025,0.0,Diesel,Automatic,12,01,22805
490,Toyota,Model A,2025,2475.0,Diesel,Manual,12,30,20281
491,Toyota,Model B,2021,50378.0,Petrol,Automatic,8,30,14052
492,Hyundai,Model B,2024,29631.0,Petrol,Manual,4,20,19701
493,BMW,Model A,2019,47915.0,Diesel,Manual,12,30,14825
494,Ford,Model A,2016,,Petrol,Manual,10,20,1344
495,Hyundai,Model A,2022,24596.0,Diesel,Automatic,9,30,16752
496,Fiat,Model A,2020,73046.0,Petrol,Manual,10,30,8442
497,VW,Model B,2023,35308.0,Petrol,Manual,8,30,20033
498,Toyota,Model A,2007,223618.0,Diesel,Automatic,8,30,1242
499,Ford,Model C,2025,0.0,Petrol,Manual,5,01,22547
500,Mercedes,Model C,2025,13282.0,Petrol,Automatic,2,30,31733
501,Mercedes,Model A,2024,0.0,Petrol,Automatic,6,10,26674
502,Ford,Model B,2022,9970.0,Petrol,Automatic,7,20,18988
503,Fiat,Model C,2020,40861.0,Petrol,Manual,11,10,10710
504,BMW,Model B,2025,0.0,Petrol,Manual,6,20,29428
505,Mercedes,Model A,2024,22127.0,Diesel,Manual,12,10,27263
506,Ford,Model A,2015,75359.0,Petrol,Automatic,4,01,500
507,Audi,Model A,2025,19841.0,Diesel,Automatic,12,30,35363
508,Ford,Model C,2025,1966.0,Petrol,Automatic,1,30,21144
509,Audi,Model A,2025,0.0,Petrol,Manual,7,20,27122
510,Mercedes,Model B,2025,1514.0,Hybrid,Automatic,5,01,31057
511,Honda,Model B,2023,40387.0,Petrol,Automatic,4,20,16263
512,Fiat,Model B,2021,56991.0,Petrol,Manual,1,30,12359
513,VW,Model A,2025,16486.0,Petrol,Manual,9,30,19356
514,Hyundai,Model B,2025,0.0,Petrol,Manual,5,30,21061
515,Audi,Model C,2004,245789.0,Petrol,Automatic,12,01,500
516,Fiat,Model C,2002,250000.0,Petrol,Manual,9,10,500
517,Toyota,Model B,2020,85763.0,Petrol,Manual,6,20,8995
518,Fiat,Model C,2025,9590.0,Petrol,Manual,8,01,19523
519,Honda,Model B,2025,42705.0,Petrol,Manual,1,20,19808
520,Audi,Model C,2015,,Diesel,Manual,8,01,1631
521,Audi,Model C,2023,13129.0,Petrol,Automatic,9,01,25717
522,Ford,Model A,2021,45857.0,Petrol,Automatic,2,10,14528
523,BMW,Model B,2025,20675.0,Petrol,Manual,9,01,23957
524,Dacia,Model B,2025,0.0,Petrol,Automatic,6,20,18912
525,Audi,Model C,2025,1866.0,Diesel,Automatic,6,30,34810
526,Toyota,Model C,2022,37450.0,Petrol,Manual,10,30,14174
527,Audi,Model A,2021,48592.0,Petrol,Automatic,6,30,18659
528,BMW,Model B,2019,62214.0,Petrol,Automatic,3,01,10653
529,VW,Model A,2005,237940.0,Petrol,Automatic,4,30,500
530,Ford,Model C,2025,0.0,Diesel,Automatic,10,10,21889
531,Hyundai,Model C,2025,0.0,Diesel,Manual,1,10,20458
532,BMW,Model A,2025,14152.0,Petrol,Manual,11,20,28183
533,Fiat,Model C,2025,26409.0,Petrol,Manual,8,10,17052
534,Toyota,Model C,2023,11393.0,Petrol,Manual,10,30,20146
535,Fiat,Model B,2025,0.0,Diesel,Automatic,5,10,21813
536,Mercedes,Model C,2025,0.0,Petrol,Automatic,3,20,30598
537,VW,Model B,2025,2806.0,Petrol,Manual,11,20,22284
538,Ford,Model C,2018,75924.0,Petrol,Manual,2,10,9960
539,Toyota,Model B,2021,15479.0,Petrol,Automatic,3,01,15194
540,BMW,Model C,2012,172554.0,Petrol,Manual,4,20,1941
541,Ford,Model B,2025,0.0,Diesel,Manual,5,10,22743
542,BMW,Model B,2023,31376.0,Petrol,Automatic,3,10,24837
543,Honda,Model B,2017,89097.0,Diesel,Automatic,12,30,7261
544,Ford,Model B,2024,18906.0,Petrol,Automatic,1,30,19764
545,VW,Model A,2023,10552.0,Petrol,Automatic,11,30,18853
546,Dacia,Model B,2020,77943.0,Petrol,Manual,6,01,4788
547,Audi,Model C,2011,181699.0,Petrol,Manual,11,30,4940
548,Toyota,Model A,2024,20525.0,Petrol,Manual,10,10,28136
549,Toyota,Model C,2022,47898.0,Hybrid,Manual,2,20,10582
550,VW,Model C,2025,0.0,Petrol,Manual,9,01,26567
551,Dacia,Model A,2022,26705.0,Petrol,Automatic,5,10,13312
552,Dacia,Model B,2025,11286.0,Petrol,Manual,11,01,17947
553,Dacia,Model A,2023,12484.0,Petrol,Manual,11,30,12294
554,Fiat,Model C,2023,45684.0,Petrol,Manual,3,30,8905
555,Dacia,Model A,2025,0.0,Petrol,Automatic,6,30,17781
556,Toyota,Model B,2021,55528.0,Petrol,Automatic,8,01,16178
557,Dacia,Model B,2013,175488.0,Petrol,Automatic,7,10,3753
558,Hyundai,Model A,2002,250000.0,Diesel,Manual,4,10,500
559,Mercedes,Model C,2025,1031.0,Petrol,Automatic,4,10,28553
560,BMW,Model B,2024,27812.0,Petrol,Automatic,11,20,29599
561,Audi,Model B,2025,14269.0,Petrol,Manual,1,30,27544
562,Hyundai,Model C,2017,91082.0,Petrol,Automatic,4,10,4258
563,Ford,Model A,2013,136249.0,Petrol,Automatic,3,20,3693
564,Audi,Model B,2001,250000.0,Diesel,Manual,5,01,500
565,VW,Model C,2020,81717.0,Petrol,Automatic,9,10,11227
566,Mercedes,Model A,2023,19813.0,Petrol,Automatic,7,10,22434
567,Hyundai,Model C,2021,49171.0,Hybrid,Automatic,7,01,12959
568,Hyundai,Model C,2021,41598.0,Diesel,Automatic,10,30,14386
569,Dacia,Model C,2025,,Petrol,Automatic,11,30,18550
570,Mercedes,Model A,2020,62332.0,Petrol,Manual,2,30,11433
571,Fiat,Model A,2022,20948.0,Hybrid,Automatic,2,30,14357
572,Toyota,Model C,2025,0.0,Petrol,Automatic,4,20,32503
573,Toyota,Model A,2021,18020.0,Petrol,Automatic,11,30,14775
574,Honda,Model C,2024,0.0,Petrol,Automatic,7,10,22102
575,Ford,Model A,2025,11909.0,Petrol,Automatic,2,30,28022
576,Dacia,Model C,2025,19856.0,Petrol,Automatic,3,01,19227
577,Ford,Model B,2014,142283.0,Petrol,Automatic,12,01,3747
578,Fiat,Model C,2025,8319.0,Petrol,Automatic,5,01,20366
579,Audi,Model A,2022,34102.0,Petrol,Automatic,4,30,24168
580,Toyota,Model B,2018,95623.0,Petrol,Automatic,9,01,3870
581,Honda,Model B,2021,52294.0,Petrol,Manual,11,30,13147
582,Toyota,Model C,2025,27066.0,Petrol,Automatic,6,20,29156
583,Dacia,Model B,2022,34523.0,Hybrid,Automatic,10,01,17115
584,VW,Model B,2020,80145.0,Diesel,Automatic,6,30,6039
585,Honda,Model C,2024,25111.0,Petrol,Automatic,9,20,29186
586,Hyundai,Model B,2018,95031.0,Petrol,Automatic,8,30,8266
587,Honda,Model C,2007,185827.0,Petrol,Automatic,12,01,500
588,BMW,Model B,2012,169937.0,Petrol,Manual,5,01,500
589,Honda,Model A,2012,154087.0,Diesel,Manual,10,10,2571
590,Ford,Model C,2015,113341.0,Hybrid,Automatic,9,20,3396
591,Dacia,Model A,2013,121756.0,Petrol,Automatic,11,30,2513
592,BMW,Model A,2024,11916.0,Diesel,Automatic,8,30,23073
593,Honda,Model C,2016,108503.0,Petrol,Manual,6,01,3245
594,BMW,Model B,2020,,Diesel,Automatic,1,01,8946
595,Mercedes,Model C,2025,0.0,Diesel,Automatic,11,20,29041
596,Ford,Model B,2022,43299.0,Petrol,Automatic,12,10,17430
597,Audi,Model C,2024,25075.0,Diesel,Manual,6,10,23401
598,VW,Model C,2015,122854.0,Petrol,Automatic,3,30,5457
599,Honda,Model A,2016,125262.0,Petrol,Automatic,9,10,505
600,Audi,Model C,2004,250000.0,Hybrid,Manual,2,10,875
601,Honda,Model A,2015,119184.0,Petrol,Automatic,1,30,7742
602,BMW,Model A,2019,58244.0,Hybrid,Automatic,4,30,10152
603,Fiat,Model A,2015,96596.0,Petrol,Manual,9,01,8452
604,BMW,Model A,2008,,Petrol,Manual,11,01,500
605,BMW,Model C,2012,,Petrol,Manual,2,01,500
606,Ford,Model A,2022,15112.0,Petrol,Automatic,12,20,17175
607,Dacia,Model B,2016,110336.0,Petrol,Manual,7,30,3261
608,Fiat,Model B,2020,58499.0,Petrol,Manual,12,30,5019
609,Audi,Model A,2022,31890.0,Hybrid,Automatic,2,10,17158
610,Mercedes,Model B,2024,5864.0,Petrol,Automatic,6,10,27472
611,Ford,Model B,2003,250000.0,Petrol,Manual,6,30,500
612,Hyundai,Model B,2025,12272.0,Diesel,Automatic,6,01,24489
613,Toyota,Model A,2024,18035.0,Diesel,Automatic,12,20,23280
614,Honda,Model B,2008,202192.0,Petrol,Automatic,11,30,500
615,Mercedes,Model C,2025,0.0,Petrol,Automatic,10,01,29591
616,Mercedes,Model C,2025,14052.0,Diesel,Manual,4,30,28263
617,Ford,Model B,2006,70485.0,Petrol,Automatic,5,30,500
618,Mercedes,Model C,2019,73090.0,Hybrid,Automatic,4,10,12691
619,Audi,Model C,2025,0.0,Petrol,Manual,10,20,26412
620,Audi,Model C,2025,5179.0,Diesel,Manual,5,01,29934
621,Honda,Model A,2016,100974.0,Diesel,Manual,12,01,3698
622,BMW,Model A,2016,120323.0,Petrol,Automatic,5,01,4800
623,Honda,Model B,2020,43862.0,Diesel,Automatic,3,20,10927
624,Fiat,Model C,2022,29828.0,Petrol,Automatic,12,30,14716
625,BMW,Model C,2023,33166.0,Petrol,Automatic,10,20,16434
626,Ford,Model A,2020,43006.0,Petrol,Automatic,8,10,6936
627,Hyundai,Model A,2022,12404.0,Petrol,Manual,11,10,13672
628,Toyota,Model B,2025,946.0,Diesel,Automatic,12,01,24699
629,Mercedes,Model B,2003,238553.0,Petrol,Automatic,11,30,978
630,BMW,Model B,2018,19355.0,Petrol,Manual,12,01,8500
631,Ford,Model B,2025,11348.0,Diesel,Automatic,4,30,22779
632,Ford,Model A,2025,0.0,Petrol,Automatic,7,01,23864
633,Audi,Model A,2022,55282.0,Petrol,Automatic,10,01,19202
634,Hyundai,Model C,2022,17927.0,Petrol,Automatic,7,30,17868
635,VW,Model A,2010,178590.0,Petrol,Manual,9,01,876
636,Audi,Model A,2021,53993.0,Petrol,Manual,12,30,14734
637,Hyundai,Model C,2022,18442.0,Petrol,Automatic,4,01,17638
638,Audi,Model C,2018,99476.0,Petrol,Automatic,7,30,12440
639,VW,Model C,2018,91660.0,Petrol,Automatic,8,30,9750
640,Mercedes,Model C,2020,35860.0,Petrol,Manual,5,01,12595
641,VW,Model A,2002,250000.0,Hybrid,Manual,5,30,500
642,Audi,Model C,2020,65789.0,Hybrid,Automatic,10,10,9721
643,Ford,Model C,2017,87149.0,Petrol,Manual,12,01,6648
644,Mercedes,Model C,2020,37802.0,Petrol,Automatic,8,30,12696
645,VW,Model A,2011,172176.0,Diesel,Automatic,7,10,500
646,BMW,Model C,2025,33168.0,Petrol,Automatic,10,20,33169
647,Mercedes,Model B,2023,18195.0,Petrol,Manual,12,01,19360
648,Mercedes,Model C,2024,35538.0,Petrol,Automatic,2,30,25996
649,BMW,Model A,2025,0.0,Petrol,Manual,9,01,26644
650,VW,Model C,2022,,Hybrid,Automatic,7,20,15514
651,Dacia,Model C,2008,215572.0,Diesel,Manual,8,10,500
652,Hyundai,Model C,2022,35873.0,Petrol,Automatic,1,10,16500
653,Fiat,Model C,2023,19533.0,Petrol,Automatic,12,20,17718
654,BMW,Model A,2025,10891.0,Petrol,Automatic,2,30,32008
655,Mercedes,Model A,2021,76371.0,Diesel,Manual,4,10,19747
656,Ford,Model C,2012,160508.0,Petrol,Manual,4,20,1258
657,Dacia,Model C,2019,64259.0,Petrol,Automatic,10,10,6349
658,VW,Model A,2020,57153.0,Petrol,Automatic,9,01,16068
659,Toyota,Model B,2024,,Petrol,Manual,1,10,19337
660,Mercedes,Model C,2023,26023.0,Hybrid,Automatic,2,01,26490
661,Mercedes,Model C,2020,51083.0,Hybrid,Manual,4,01,14537
662,Toyota,Model A,2025,,Petrol,Manual,9,30,28144
663,VW,Model C,2023,0.0,Petrol,Automatic,12,10,18380
664,BMW,Model B,2017,101453.0,Petrol,Manual,4,30,8548
665,Fiat,Model B,2010,189819.0,Diesel,Manual,7,01,500
666,Dacia,Model A,2015,114049.0,Petrol,Automatic,5,30,4404
667,Fiat,Model B,2018,83775.0,Petrol,Automatic,8,10,9639
668,Fiat,Model B,2015,102443.0,Petrol,Automatic,8,01,6092
669,BMW,Model A,2016,109993.0,Petrol,Manual,7,10,7371
670,Dacia,Model C,2019,79222.0,Diesel,Manual,5,20,4734
671,Toyota,Model A,2015,111972.0,Petrol,Automatic,11,10,2100
672,Fiat,Model C,2025,25356.0,Petrol,Automatic,11,20,21433
673,Mercedes,Model A,2008,191443.0,Diesel,Automatic,12,20,500
674,Honda,Model A,2022,40252.0,Diesel,Manual,6,20,17783
675,BMW,Model A,2021,18217.0,Petrol,Automatic,1,10,17257
676,BMW,Model C,2025,,Petrol,Manual,9,01,29020
677,Dacia,Model C,2011,165172.0,Diesel,Automatic,10,30,500
678,Hyundai,Model A,2021,26567.0,Petrol,Automatic,12,30,11341
679,Honda,Model B,2025,20360.0,Petrol,Automatic,1,01,21106
680,Honda,Model C,2025,0.0,Petrol,Automatic,11,30,28586
681,VW,Model A,2025,8060.0,Petrol,Manual,7,10,27493
682,Toyota,Model C,2018,94090.0,Petrol,Manual,5,01,6445
683,Hyundai,Model B,2015,110575.0,Petrol,Manual,3,10,500
684,Honda,Model C,2024,9037.0,Petrol,Manual,11,30,24107
685,Ford,Model A,2025,,Diesel,Automatic,5,30,24945
686,Dacia,Model B,2023,7242.0,Petrol,Manual,8,10,15345
687,Honda,Model B,2023,55918.0,Petrol,Manual,7,20,21539
688,Toyota,Model C,2019,60826.0,Petrol,Automatic,4,30,5982
689,Fiat,Model A,2025,0.0,Petrol,Automatic,10,20,21121
690,Fiat,Model B,2016,,Diesel,Manual,4,30,2368
691,Dacia,Model B,2020,93125.0,Diesel,Manual,10,10,10500
692,Ford,Model A,2021,19335.0,Petrol,Manual,6,30,7642
693,Toyota,Model A,2022,33884.0,Petrol,Automatic,1,01,21642
694,Audi,Model B,2018,27343.0,Hybrid,Manual,10,10,10897
695,BMW,Model A,2011,168504.0,Petrol,Automatic,12,20,3666
696,VW,Model B,2023,29728.0,Diesel,Automatic,2,30,21620
697,Audi,Model A,2019,61229.0,Diesel,Manual,8,30,5732
698,Ford,Model A,2023,15004.0,Petrol,Manual,1,01,21945
699,Fiat,Model B,2015,117773.0,Petrol,Automatic,11,01,3093
700,Dacia,Model B,2022,19051.0,Hybrid,Automatic,12,20,13097
701,BMW,Model B,2022,,Diesel,Automatic,7,10,17178
702,Toyota,Model A,2005,234168.0,Diesel,Automatic,4,20,500
703,Hyundai,Model C,2020,52949.0,Petrol,Automatic,11,10,14995
704,Honda,Model A,2013,148807.0,Hybrid,Automatic,7,01,2196
705,Hyundai,Model B,2006,200690.0,Diesel,Automatic,6,20,500
706,Fiat,Model B,2025,0.0,Diesel,Manual,3,20,25799
707,Honda,Model B,2020,94760.0,Petrol,Automatic,8,01,8413
708,Toyota,Model C,2025,0.0,Petrol,Automatic,8,20,30774
709,Honda,Model C,2018,103282.0,Petrol,Manual,4,01,2851
710,VW,Model C,2024,12819.0,Petrol,Manual,3,01,18955
711,Toyota,Model C,2025,0.0,Petrol,Automatic,6,01,28034
712,Hyundai,Model A,2023,4190.0,Petrol,Automatic,6,30,21711
713,Fiat,Model B,2022,38095.0,Petrol,Manual,2,20,11363
714,Toyota,Model A,2021,69800.0,Petrol,Automatic,4,01,15220
715,Dacia,Model A,2020,54161.0,Diesel,Manual,3,20,8582
716,Ford,Model C,2025,0.0,Petrol,Automatic,12,30,23570
717,Fiat,Model A,2025,15155.0,Petrol,Manual,1,10,19547
718,Mercedes,Model A,2025,5113.0,Diesel,Manual,11,30,33220
719,Audi,Model A,2012,132415.0,Petrol,Automatic,7,10,4444
720,Toyota,Model C,2025,1483.0,Hybrid,Automatic,9,10,27953
721,Toyota,Model A,2025,22683.0,Petrol,Automatic,12,01,25513
722,Mercedes,Model B,2016,107445.0,Petrol,Automatic,5,01,6286
723,Fiat,Model A,2006,186877.0,Petrol,Automatic,9,10,500
724,Toyota,Model A,2025,5823.0,Diesel,Automatic,9,30,30964
725,Dacia,Model A,2023,21023.0,Diesel,Automatic,12,20,17815
726,Ford,Model B,2025,0.0,Diesel,Manual,1,01,20835
727,Mercedes,Model C,2013,118811.0,Petrol,Automatic,6,01,500
728,Honda,Model B,2025,14626.0,Hybrid,Manual,12,30,26978
729,Dacia,Model B,2016,97014.0,Hybrid,Manual,5,20,6104
730,Ford,Model B,2015,31916.0,Petrol,Manual,12,30,569
731,BMW,Model A,2015,,Petrol,Manual,11,01,1597
732,Dacia,Model B,2025,0.0,Diesel,Manual,5,01,15543
733,Audi,Model C,2024,13500.0,Petrol,Manual,1,10,30180
734,VW,Model A,2022,32959.0,Petrol,Automatic,4,30,19220
735,Honda,Model A,2020,42000.0,Petrol,Automatic,2,30,4062
736,Toyota,Model A,2025,0.0,Petrol,Automatic,6,20,24784
737,Toyota,Model B,2021,54641.0,Petrol,Automatic,12,10,16580
738,Fiat,Model C,2025,628.0,Petrol,Automatic,7,20,19145
739,Fiat,Model A,2021,46770.0,Petrol,Manual,6,30,8899
740,Honda,Model A,2020,89060.0,Diesel,Automatic,3,10,8669
741,Audi,Model C,2022,46965.0,Diesel,Automatic,8,10,23073
742,Mercedes,Model C,2020,72786.0,Diesel,Automatic,6,01,9557
743,Mercedes,Model B,2025,0.0,Petrol,Manual,10,30,30747
744,Honda,Model C,2022,39302.0,Diesel,Automatic,7,20,17001
745,Toyota,Model A,2017,89533.0,Petrol,Manual,12,01,7467
746,BMW,Model B,2025,11663.0,Petrol,Automatic,10,30,24829
747,Honda,Model C,2021,46344.0,Petrol,Manual,2,30,5700
748,VW,Model B,2023,27335.0,Petrol,Automatic,2,01,23505
749,Fiat,Model B,2025,2409.0,Petrol,Automatic,1,30,22627
750,Ford,Model C,2024,,Diesel,Manual,5,20,17496
751,VW,Model A,2011,212072.0,Hybrid,Automatic,1,01,973
752,Toyota,Model C,2025,0.0,Petrol,Automatic,6,10,31344
753,Honda,Model B,2024,1864.0,Petrol,Automatic,4,01,26940
754,VW,Model A,2020,70411.0,Petrol,Manual,7,10,9320
755,VW,Model A,2013,135072.0,Petrol,Manual,2,30,4336
756,Toyota,Model C,2025,0.0,Hybrid,Manual,7,01,22984
757,Honda,Model B,2024,0.0,Petrol,Automatic,12,20,24977
758,Fiat,Model A,2022,43373.0,Diesel,Automatic,8,30,17573
759,Ford,Model B,2025,7563.0,Petrol,Automatic,8,01,26440
760,Ford,Model B,2025,0.0,Petrol,Manual,10,01,21845
761,Hyundai,Model A,2015,130722.0,Petrol,Automatic,1,20,6013
762,Mercedes,Model C,2020,32128.0,Petrol,Manual,4,01,10508
763,Honda,Model A,2018,73397.0,Diesel,Automatic,12,10,9456
764,Dacia,Model A,2025,0.0,Petrol,Automatic,10,20,24066
765,Toyota,Model C,2003,246415.0,Petrol,Automatic,2,30,500
766,Toyota,Model C,2023,0.0,Diesel,Automatic,5,30,24631
767,Ford,Model B,2025,0.0,Petrol,Manual,6,30,22120
768,Audi,Model B,2025,10410.0,Hybrid,Automatic,12,30,29194
769,Ford,Model B,2020,79231.0,Petrol,Automatic,8,20,10936
770,Mercedes,Model B,2025,0.0,Petrol,Automatic,1,01,32900
771,Ford,Model B,2011,178998.0,Petrol,Automatic,7,30,4899
772,Ford,Model B,2025,9548.0,Petrol,Automatic,4,30,27488
773,Toyota,Model C,2012,174279.0,Petrol,Manual,5,30,500
774,Toyota,Model A,2021,42747.0,Petrol,Automatic,2,01,17656
775,Audi,Model B,2025,0.0,Petrol,Automatic,6,30,30860
776,Toyota,Model C,2014,133052.0,Petrol,Manual,9,20,5937
777,Honda,Model A,2017,80793.0,Petrol,Manual,10,30,6717
778,Audi,Model B,2025,0.0,Diesel,Automatic,9,30,31549
779,Hyundai,Model C,2025,0.0,Petrol,Manual,9,20,24206
780,VW,Model C,2024,6916.0,Petrol,Manual,11,01,19305
781,Audi,Model A,2024,14123.0,Diesel,Automatic,5,01,23942
