car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,age,area_type,miles_per_year,suspicious_mileage,area
298,Fiat,Model A,2017,92664.0,Petrol,Manual,11,10,8473,8,Rural,11440.0,False,Rural
299,BMW,Model B,2024,2175.0,Hybrid,Manual,11,10,31557,1,Rural,1977.272727272727,False,Rural
300,VW,Model B,2008,181979.0,Diesel,Automatic,9,30,647,17,Rural,10642.04678362573,False,Rural
302,Dacia,Model C,2022,36185.0,Diesel,Automatic,3,1,14297,3,Rural,11672.58064516129,False,Rural
303,Toyota,Model C,2023,27163.0,Petrol,Automatic,8,1,21353,2,Rural,12934.761904761905,False,Rural
304,Toyota,Model A,2024,27687.0,Diesel,Automatic,4,10,21952,1,Rural,25169.999999999996,False,Rural
305,Mercedes,Model A,2025,0.0,Diesel,Manual,7,20,26715,0,Rural,0.0,False,Rural
306,Audi,Model A,2025,0.0,Hybrid,Automatic,8,10,32933,0,Rural,0.0,False,Rural
307,Honda,Model C,2022,37046.0,Petrol,Automatic,8,1,16573,3,Rural,11950.322580645161,False,Rural
308,Hyundai,Model B,2020,64619.0,Petrol,Manual,8,20,5644,5,Rural,12670.392156862747,False,Rural
309,Toyota,Model B,2025,0.0,Petrol,Automatic,5,1,24131,0,Rural,0.0,False,Rural
310,Mercedes,Model C,2019,94106.0,Petrol,Manual,3,30,13791,6,Rural,15427.213114754099,False,Rural
311,Audi,Model A,2021,10707.0,Petrol,Manual,7,10,15808,4,Rural,2611.4634146341464,False,Rural
312,Mercedes,Model B,2007,232800.0,Petrol,Manual,7,20,2883,18,Rural,12861.878453038673,False,Rural
314,Fiat,Model B,2025,6851.0,Petrol,Manual,1,20,20759,0,Rural,68510.0,False,Rural
315,Toyota,Model B,2025,0.0,Petrol,Automatic,3,1,26643,0,Rural,0.0,False,Rural
316,Audi,Model A,2024,31258.0,Petrol,Automatic,7,30,22628,1,Rural,28416.363636363632,False,Rural
317,Fiat,Model A,2021,32603.0,Hybrid,Automatic,7,1,17469,4,Rural,7951.951219512196,False,Rural
320,Fiat,Model A,2018,90111.0,Diesel,Automatic,6,1,1791,7,Rural,12691.69014084507,False,Rural
321,Honda,Model B,2023,33591.0,Petrol,Manual,9,20,12659,2,Rural,15995.714285714284,False,Rural
322,BMW,Model A,2025,13392.0,Petrol,Manual,12,1,27416,0,Rural,133920.0,False,Rural
323,Audi,Model B,2024,24237.0,Petrol,Automatic,4,30,27003,1,Rural,22033.63636363636,False,Rural
324,Fiat,Model C,2019,75793.0,Petrol,Automatic,5,1,8572,6,Rural,12425.081967213115,False,Rural
325,BMW,Model A,2025,6238.0,Petrol,Manual,9,10,28532,0,Rural,62380.0,False,Rural
326,Toyota,Model C,2025,0.0,Petrol,Manual,12,30,20948,0,Rural,0.0,False,Rural
327,Hyundai,Model A,2023,12734.0,Petrol,Automatic,7,1,20806,2,Rural,6063.809523809524,False,Rural
328,Hyundai,Model C,2023,37431.0,Diesel,Automatic,3,1,20075,2,Rural,17824.285714285714,False,Rural
329,Honda,Model C,2021,60558.0,Petrol,Automatic,12,20,11454,4,Rural,14770.243902439026,False,Rural
330,Audi,Model C,2018,94856.0,Hybrid,Automatic,6,1,9835,7,Rural,13360.0,False,Rural
331,Ford,Model A,2020,52283.0,Petrol,Manual,6,30,10512,5,Rural,10251.56862745098,False,Rural
332,Audi,Model B,2025,13657.0,Petrol,Automatic,7,10,27293,0,Rural,136570.0,False,Rural
334,Hyundai,Model B,2011,184160.0,Diesel,Automatic,10,10,1163,14,Rural,13060.99290780142,False,Rural
335,Mercedes,Model A,2004,248086.0,Petrol,Manual,9,10,2586,21,Rural,11757.630331753553,False,Rural
336,BMW,Model B,2004,250000.0,Petrol,Automatic,12,20,2244,21,Rural,11848.341232227487,False,Rural
337,Toyota,Model A,2025,0.0,Petrol,Automatic,3,10,28593,0,Rural,0.0,False,Rural
338,Honda,Model B,2025,26451.0,Petrol,Manual,8,30,20251,0,Rural,264510.0,False,Rural
339,VW,Model C,2022,30578.0,Petrol,Manual,7,20,19299,3,Rural,9863.870967741936,False,Rural
341,VW,Model C,2022,38922.0,Petrol,Automatic,1,10,16310,3,Rural,12555.483870967742,False,Rural
342,Ford,Model A,2022,25543.0,Petrol,Manual,10,30,14471,3,Rural,8239.677419354839,False,Rural
343,VW,Model C,2015,35674.0,Petrol,Automatic,8,30,6433,10,Rural,3532.079207920792,False,Rural
344,Audi,Model C,2021,36935.0,Diesel,Automatic,8,30,19165,4,Rural,9008.536585365855,False,Rural
345,Toyota,Model B,2021,37484.0,Diesel,Automatic,11,10,13602,4,Rural,9142.439024390245,False,Rural
346,Ford,Model A,2023,31303.0,Petrol,Automatic,8,1,14217,2,Rural,14906.190476190475,False,Rural
347,BMW,Model B,2024,0.0,Petrol,Automatic,9,1,26432,1,Rural,0.0,False,Rural
349,Toyota,Model C,2020,39408.0,Petrol,Automatic,1,20,14981,5,Rural,7727.058823529413,False,Rural
350,Honda,Model B,2024,4441.0,Petrol,Manual,2,30,23106,1,Rural,4037.272727272727,False,Rural
351,Honda,Model A,2022,55674.0,Diesel,Manual,5,1,12552,3,Rural,17959.354838709678,False,Rural
352,VW,Model A,2025,0.0,Petrol,Manual,9,1,20481,0,Rural,0.0,False,Rural
353,Honda,Model B,2024,1025.0,Petrol,Manual,1,1,20831,1,Rural,931.8181818181818,False,Rural
354,Fiat,Model B,2015,122908.0,Petrol,Manual,10,1,1395,10,Rural,12169.10891089109,False,Rural
355,Toyota,Model A,2007,210438.0,Petrol,Manual,3,30,521,18,Rural,11626.408839779004,False,Rural
356,Honda,Model C,2024,45422.0,Petrol,Manual,7,10,22555,1,Rural,41292.72727272727,False,Rural
357,BMW,Model C,2002,250000.0,Hybrid,Automatic,3,30,1080,23,Rural,10822.510822510822,False,Rural
358,Toyota,Model A,2023,29028.0,Petrol,Automatic,3,1,20467,2,Rural,13822.857142857143,False,Rural
359,Fiat,Model B,2025,14156.0,Petrol,Automatic,5,30,20576,0,Rural,141560.0,False,Rural
360,Toyota,Model C,2023,37868.0,Petrol,Manual,12,20,15591,2,Rural,18032.38095238095,False,Rural
361,Audi,Model A,2021,51499.0,Petrol,Automatic,3,20,16460,4,Rural,12560.731707317074,False,Rural
362,Honda,Model C,2024,9583.0,Petrol,Automatic,1,30,26736,1,Rural,8711.818181818182,False,Rural
364,Honda,Model C,2023,22503.0,Petrol,Manual,6,30,16332,2,Rural,10715.714285714284,False,Rural
365,Toyota,Model A,2025,0.0,Diesel,Manual,8,10,18797,0,Rural,0.0,False,Rural
367,Hyundai,Model A,2025,0.0,Petrol,Manual,10,30,18420,0,Rural,0.0,False,Rural
368,VW,Model A,2025,12324.0,Petrol,Automatic,10,30,23266,0,Rural,123240.0,False,Rural
370,Ford,Model A,2006,227914.0,Petrol,Automatic,9,10,2165,19,Rural,11932.670157068062,False,Rural
374,Toyota,Model C,2024,0.0,Petrol,Automatic,2,30,21322,1,Rural,0.0,False,Rural
376,Mercedes,Model C,2020,57037.0,Petrol,Manual,3,20,11978,5,Rural,11183.725490196079,False,Rural
377,BMW,Model C,2025,0.0,Petrol,Automatic,5,10,36021,0,Rural,0.0,False,Rural
378,Mercedes,Model B,2002,250000.0,Petrol,Automatic,2,20,777,23,Rural,10822.510822510822,False,Rural
379,Hyundai,Model B,2025,0.0,Diesel,Automatic,3,20,23605,0,Rural,0.0,False,Rural
380,Honda,Model C,2019,77357.0,Petrol,Automatic,10,20,11473,6,Rural,12681.475409836066,False,Rural
381,Toyota,Model C,2011,133177.0,Petrol,Manual,2,1,1132,14,Rural,9445.17730496454,False,Rural
382,Ford,Model C,2024,3484.0,Hybrid,Automatic,3,30,26639,1,Rural,3167.272727272727,False,Rural
383,VW,Model A,2024,2994.0,Petrol,Manual,3,10,22294,1,Rural,2721.8181818181815,False,Rural
384,Toyota,Model C,2025,15244.0,Petrol,Manual,5,10,16574,0,Rural,152440.0,False,Rural
385,Honda,Model C,2025,26329.0,Diesel,Automatic,9,1,20489,0,Rural,263290.0,False,Rural
386,BMW,Model C,2025,0.0,Petrol,Automatic,9,1,31813,0,Rural,0.0,False,Rural
387,Ford,Model B,2019,92860.0,Diesel,Manual,10,30,9193,6,Rural,15222.950819672133,False,Rural
389,Honda,Model C,2025,0.0,Petrol,Automatic,1,1,26813,0,Rural,0.0,False,Rural
390,Toyota,Model C,2025,26188.0,Diesel,Manual,9,30,18884,0,Rural,261880.0,False,Rural
391,Ford,Model C,2025,7811.0,Petrol,Automatic,9,20,25245,0,Rural,78110.0,False,Rural
392,Ford,Model B,2021,48066.0,Petrol,Manual,1,10,18381,4,Rural,11723.414634146342,False,Rural
393,Toyota,Model C,2020,70307.0,Petrol,Automatic,6,1,12165,5,Rural,13785.686274509804,False,Rural
394,BMW,Model C,2025,4113.0,Petrol,Automatic,1,10,34497,0,Rural,41130.0,False,Rural
395,Ford,Model B,2020,58961.0,Petrol,Manual,3,1,8007,5,Rural,11560.980392156864,False,Rural
396,Fiat,Model B,2025,0.0,Petrol,Automatic,7,10,24758,0,Rural,0.0,False,Rural
397,Hyundai,Model B,2025,0.0,Petrol,Automatic,1,1,29432,0,Rural,0.0,False,Rural
398,Dacia,Model B,2021,57348.0,Petrol,Manual,2,10,10542,4,Rural,13987.317073170732,False,Rural
399,Mercedes,Model B,2025,0.0,Petrol,Automatic,2,1,30242,0,Rural,0.0,False,Rural
400,Audi,Model B,2025,4060.0,Petrol,Automatic,2,1,33461,0,Rural,40600.0,False,Rural
401,Honda,Model B,2010,185754.0,Petrol,Automatic,1,20,2852,15,Rural,12301.58940397351,False,Rural
402,Audi,Model B,2025,0.0,Petrol,Automatic,8,1,30335,0,Rural,0.0,False,Rural
403,BMW,Model B,2022,16212.0,Petrol,Manual,3,30,18454,3,Rural,5229.677419354839,False,Rural
404,Toyota,Model C,2025,0.0,Petrol,Automatic,11,20,23123,0,Rural,0.0,False,Rural
405,Toyota,Model A,2020,52136.0,Petrol,Manual,12,30,13282,5,Rural,10222.745098039217,False,Rural
406,Audi,Model C,2025,5044.0,Diesel,Automatic,9,30,33211,0,Rural,50440.0,False,Rural
407,Dacia,Model B,2021,37227.0,Petrol,Manual,1,1,6454,4,Rural,9079.756097560976,False,Rural
408,Audi,Model C,2001,250000.0,Hybrid,Automatic,12,20,4850,24,Rural,10373.443983402489,False,Rural
409,Mercedes,Model B,2025,15796.0,Petrol,Manual,6,30,26158,0,Rural,157960.0,False,Rural
411,Hyundai,Model A,2020,49459.0,Petrol,Automatic,10,30,5344,5,Rural,9697.843137254902,False,Rural
412,VW,Model B,2025,264.0,Petrol,Automatic,5,1,31672,0,Rural,2640.0,False,Rural
413,Mercedes,Model B,2025,20683.0,Petrol,Automatic,7,30,31926,0,Rural,206830.0,False,Rural
414,Audi,Model C,2023,28406.0,Petrol,Manual,10,30,19363,2,Rural,13526.666666666666,False,Rural
415,VW,Model C,2024,20894.0,Petrol,Manual,2,10,22119,1,Rural,18994.545454545452,False,Rural
417,Dacia,Model A,2019,87396.0,Hybrid,Manual,12,30,6725,6,Rural,14327.213114754099,False,Rural
418,Honda,Model C,2020,94771.0,Petrol,Automatic,9,20,14468,5,Rural,18582.549019607843,False,Rural
419,Mercedes,Model C,2024,127.0,Petrol,Automatic,3,10,25552,1,Rural,115.45454545454544,False,Rural
420,Fiat,Model A,2025,0.0,Hybrid,Manual,8,30,20940,0,Rural,0.0,False,Rural
421,Toyota,Model A,2025,2633.0,Diesel,Automatic,3,20,22581,0,Rural,26330.0,False,Rural
422,Toyota,Model C,2025,13132.0,Petrol,Automatic,11,30,20718,0,Rural,131320.0,False,Rural
423,Toyota,Model B,2009,190629.0,Diesel,Automatic,6,1,2466,16,Rural,11840.31055900621,False,Rural
424,Hyundai,Model A,2022,20201.0,Petrol,Automatic,11,1,19681,3,Rural,6516.451612903225,False,Rural
426,Toyota,Model B,2023,32971.0,Diesel,Manual,12,10,18907,2,Rural,15700.476190476189,False,Rural
427,BMW,Model B,2021,41894.0,Petrol,Automatic,2,10,16481,4,Rural,10218.048780487807,False,Rural
429,Toyota,Model C,2020,77470.0,Petrol,Automatic,4,30,11078,5,Rural,15190.196078431374,False,Rural
430,Audi,Model C,2011,171603.0,Diesel,Manual,5,10,1697,14,Rural,12170.425531914894,False,Rural
431,Ford,Model A,2014,131580.0,Petrol,Automatic,1,10,2234,11,Rural,11854.054054054055,False,Rural
432,VW,Model A,2025,12440.0,Petrol,Automatic,9,1,26534,0,Rural,124400.0,False,Rural
433,Hyundai,Model B,2023,11158.0,Petrol,Manual,9,30,18799,2,Rural,5313.333333333333,False,Rural
434,Toyota,Model B,2010,165679.0,Petrol,Automatic,10,20,3404,15,Rural,10972.119205298013,False,Rural
435,Hyundai,Model C,2008,200001.0,Hybrid,Automatic,12,1,1933,17,Rural,11695.9649122807,False,Rural
436,Honda,Model C,2025,0.0,Petrol,Automatic,6,30,24723,0,Rural,0.0,False,Rural
438,Hyundai,Model A,2025,27457.0,Petrol,Automatic,8,1,21388,0,Rural,274570.0,False,Rural
439,Honda,Model C,2025,32579.0,Petrol,Manual,9,10,21401,0,Rural,325790.0,False,Rural
441,Dacia,Model B,2008,205375.0,Diesel,Manual,12,20,2498,17,Rural,12010.233918128653,False,Rural
442,Ford,Model A,2025,0.0,Petrol,Manual,1,30,23286,0,Rural,0.0,False,Rural
443,BMW,Model A,2020,76612.0,Petrol,Automatic,10,30,18467,5,Rural,15021.960784313727,False,Rural
444,Fiat,Model B,2020,79584.0,Petrol,Automatic,3,30,5325,5,Rural,15604.705882352942,False,Rural
445,Toyota,Model C,2025,0.0,Petrol,Manual,7,1,20319,0,Rural,0.0,False,Rural
446,Honda,Model B,2025,7140.0,Diesel,Automatic,11,1,25816,0,Rural,71400.0,False,Rural
447,Audi,Model B,2025,0.0,Diesel,Manual,5,20,28950,0,Rural,0.0,False,Rural
448,Toyota,Model B,2025,26374.0,Petrol,Manual,12,10,23390,0,Rural,263740.0,False,Rural
449,VW,Model A,2020,66603.0,Petrol,Automatic,6,30,10246,5,Rural,13059.411764705883,False,Rural
450,Toyota,Model B,2008,191649.0,Diesel,Automatic,9,20,2481,17,Rural,11207.543859649122,False,Rural
451,Ford,Model B,2025,0.0,Petrol,Automatic,10,1,22304,0,Rural,0.0,False,Rural
452,Hyundai,Model B,2023,19665.0,Petrol,Automatic,4,20,18485,2,Rural,9364.285714285714,False,Rural
453,Toyota,Model B,2021,55876.0,Petrol,Automatic,12,1,15007,4,Rural,13628.29268292683,False,Rural
454,Ford,Model C,2025,15628.0,Petrol,Manual,2,20,23231,0,Rural,156280.0,False,Rural
455,Hyundai,Model C,2011,150776.0,Petrol,Automatic,8,20,5484,14,Rural,10693.333333333334,False,Rural
456,VW,Model A,2022,63581.0,Petrol,Manual,12,30,16070,3,Rural,20510.0,False,Rural
457,Honda,Model B,2001,250000.0,Petrol,Automatic,1,10,922,24,Rural,10373.443983402489,False,Rural
458,Toyota,Model C,2022,22870.0,Petrol,Manual,7,30,16069,3,Rural,7377.419354838709,False,Rural
461,Toyota,Model B,2011,186493.0,Petrol,Automatic,3,20,4594,14,Rural,13226.45390070922,False,Rural
462,VW,Model B,2024,6948.0,Petrol,Automatic,12,10,22451,1,Rural,6316.363636363636,False,Rural
464,Dacia,Model C,2023,68957.0,Petrol,Automatic,3,10,13960,2,Rural,32836.666666666664,False,Rural
465,Hyundai,Model C,2025,1577.0,Petrol,Manual,12,10,19419,0,Rural,15770.0,False,Rural
466,Toyota,Model B,2020,50510.0,Petrol,Automatic,5,10,12415,5,Rural,9903.921568627451,False,Rural
467,BMW,Model B,2019,74586.0,Diesel,Manual,10,1,11766,6,Rural,12227.213114754099,False,Rural
468,VW,Model A,2025,3698.0,Hybrid,Manual,7,1,24095,0,Rural,36980.0,False,Rural
469,VW,Model C,2017,88131.0,Petrol,Automatic,9,1,8282,8,Rural,10880.37037037037,False,Rural
470,Dacia,Model B,2025,6624.0,Petrol,Automatic,3,10,23321,0,Rural,66240.0,False,Rural
472,BMW,Model A,2025,0.0,Petrol,Automatic,12,1,26288,0,Rural,0.0,False,Rural
473,Fiat,Model B,2004,250000.0,Petrol,Manual,2,10,693,21,Rural,11848.341232227487,False,Rural
474,Audi,Model C,2025,0.0,Hybrid,Manual,5,10,26700,0,Rural,0.0,False,Rural
475,VW,Model A,2022,49547.0,Petrol,Automatic,12,30,15807,3,Rural,15982.90322580645,False,Rural
476,BMW,Model A,2025,0.0,Petrol,Automatic,3,20,30292,0,Rural,0.0,False,Rural
478,Mercedes,Model A,2023,4954.0,Petrol,Automatic,1,20,24054,2,Rural,2359.047619047619,False,Rural
479,VW,Model A,2025,4302.0,Petrol,Automatic,4,10,28799,0,Rural,43020.0,False,Rural
480,Honda,Model B,2022,55878.0,Petrol,Manual,7,1,15765,3,Rural,18025.16129032258,False,Rural
481,Dacia,Model A,2024,12864.0,Petrol,Automatic,4,30,18975,1,Rural,11694.545454545454,False,Rural
482,BMW,Model C,2024,8301.0,Petrol,Automatic,4,20,28583,1,Rural,7546.363636363636,False,Rural
483,Toyota,Model C,2021,56693.0,Petrol,Automatic,11,10,14639,4,Rural,13827.560975609756,False,Rural
484,BMW,Model A,2024,0.0,Petrol,Manual,10,1,27921,1,Rural,0.0,False,Rural
485,Fiat,Model A,2023,26091.0,Petrol,Automatic,4,1,16827,2,Rural,12424.285714285714,False,Rural
486,Ford,Model A,2025,0.0,Petrol,Automatic,5,30,21775,0,Rural,0.0,False,Rural
487,Honda,Model B,2004,250000.0,Diesel,Automatic,12,20,3631,21,Rural,11848.341232227487,False,Rural
488,Mercedes,Model A,2019,70052.0,Petrol,Automatic,12,20,9690,6,Rural,11483.934426229509,False,Rural
489,Honda,Model B,2025,0.0,Diesel,Automatic,12,1,22805,0,Rural,0.0,False,Rural
490,Toyota,Model A,2025,2475.0,Diesel,Manual,12,30,20281,0,Rural,24750.0,False,Rural
491,Toyota,Model B,2021,50378.0,Petrol,Automatic,8,30,14052,4,Rural,12287.317073170732,False,Rural
492,Hyundai,Model B,2024,29631.0,Petrol,Manual,4,20,19701,1,Rural,26937.272727272724,False,Rural
493,BMW,Model A,2019,47915.0,Diesel,Manual,12,30,14825,6,Rural,7854.918032786885,False,Rural
495,Hyundai,Model A,2022,24596.0,Diesel,Automatic,9,30,16752,3,Rural,7934.193548387097,False,Rural
496,Fiat,Model A,2020,73046.0,Petrol,Manual,10,30,8442,5,Rural,14322.745098039217,False,Rural
497,VW,Model B,2023,35308.0,Petrol,Manual,8,30,20033,2,Rural,16813.333333333332,False,Rural
498,Toyota,Model A,2007,223618.0,Diesel,Automatic,8,30,1242,18,Rural,12354.585635359115,False,Rural
499,Ford,Model C,2025,0.0,Petrol,Manual,5,1,22547,0,Rural,0.0,False,Rural
500,Mercedes,Model C,2025,13282.0,Petrol,Automatic,2,30,31733,0,Rural,132820.0,False,Rural
501,Mercedes,Model A,2024,0.0,Petrol,Automatic,6,10,26674,1,Rural,0.0,False,Rural
502,Ford,Model B,2022,9970.0,Petrol,Automatic,7,20,18988,3,Rural,3216.1290322580644,False,Rural
503,Fiat,Model C,2020,40861.0,Petrol,Manual,11,10,10710,5,Rural,8011.960784313726,False,Rural
504,BMW,Model B,2025,0.0,Petrol,Manual,6,20,29428,0,Rural,0.0,False,Rural
505,Mercedes,Model A,2024,22127.0,Diesel,Manual,12,10,27263,1,Rural,20115.454545454544,False,Rural
507,Audi,Model A,2025,19841.0,Diesel,Automatic,12,30,35363,0,Rural,198410.0,False,Rural
508,Ford,Model C,2025,1966.0,Petrol,Automatic,1,30,21144,0,Rural,19660.0,False,Rural
509,Audi,Model A,2025,0.0,Petrol,Manual,7,20,27122,0,Rural,0.0,False,Rural
510,Mercedes,Model B,2025,1514.0,Hybrid,Automatic,5,1,31057,0,Rural,15140.0,False,Rural
511,Honda,Model B,2023,40387.0,Petrol,Automatic,4,20,16263,2,Rural,19231.90476190476,False,Rural
512,Fiat,Model B,2021,56991.0,Petrol,Manual,1,30,12359,4,Rural,13900.243902439026,False,Rural
513,VW,Model A,2025,16486.0,Petrol,Manual,9,30,19356,0,Rural,164860.0,False,Rural
514,Hyundai,Model B,2025,0.0,Petrol,Manual,5,30,21061,0,Rural,0.0,False,Rural
517,Toyota,Model B,2020,85763.0,Petrol,Manual,6,20,8995,5,Rural,16816.274509803923,False,Rural
518,Fiat,Model C,2025,9590.0,Petrol,Manual,8,1,19523,0,Rural,95900.0,False,Rural
519,Honda,Model B,2025,42705.0,Petrol,Manual,1,20,19808,0,Rural,427050.0,False,Rural
521,Audi,Model C,2023,13129.0,Petrol,Automatic,9,1,25717,2,Rural,6251.9047619047615,False,Rural
522,Ford,Model A,2021,45857.0,Petrol,Automatic,2,10,14528,4,Rural,11184.634146341465,False,Rural
523,BMW,Model B,2025,20675.0,Petrol,Manual,9,1,23957,0,Rural,206750.0,False,Rural
524,Dacia,Model B,2025,0.0,Petrol,Automatic,6,20,18912,0,Rural,0.0,False,Rural
525,Audi,Model C,2025,1866.0,Diesel,Automatic,6,30,34810,0,Rural,18660.0,False,Rural
526,Toyota,Model C,2022,37450.0,Petrol,Manual,10,30,14174,3,Rural,12080.645161290322,False,Rural
527,Audi,Model A,2021,48592.0,Petrol,Automatic,6,30,18659,4,Rural,11851.707317073171,False,Rural
528,BMW,Model B,2019,62214.0,Petrol,Automatic,3,1,10653,6,Rural,10199.016393442624,False,Rural
530,Ford,Model C,2025,0.0,Diesel,Automatic,10,10,21889,0,Rural,0.0,False,Rural
531,Hyundai,Model C,2025,0.0,Diesel,Manual,1,10,20458,0,Rural,0.0,False,Rural
532,BMW,Model A,2025,14152.0,Petrol,Manual,11,20,28183,0,Rural,141520.0,False,Rural
533,Fiat,Model C,2025,26409.0,Petrol,Manual,8,10,17052,0,Rural,264090.0,False,Rural
534,Toyota,Model C,2023,11393.0,Petrol,Manual,10,30,20146,2,Rural,5425.238095238095,False,Rural
535,Fiat,Model B,2025,0.0,Diesel,Automatic,5,10,21813,0,Rural,0.0,False,Rural
536,Mercedes,Model C,2025,0.0,Petrol,Automatic,3,20,30598,0,Rural,0.0,False,Rural
537,VW,Model B,2025,2806.0,Petrol,Manual,11,20,22284,0,Rural,28060.0,False,Rural
538,Ford,Model C,2018,75924.0,Petrol,Manual,2,10,9960,7,Rural,10693.521126760565,False,Rural
539,Toyota,Model B,2021,15479.0,Petrol,Automatic,3,1,15194,4,Rural,3775.3658536585367,False,Rural
540,BMW,Model C,2012,172554.0,Petrol,Manual,4,20,1941,13,Rural,13172.06106870229,False,Rural
541,Ford,Model B,2025,0.0,Diesel,Manual,5,10,22743,0,Rural,0.0,False,Rural
542,BMW,Model B,2023,31376.0,Petrol,Automatic,3,10,24837,2,Rural,14940.95238095238,False,Rural
543,Honda,Model B,2017,89097.0,Diesel,Automatic,12,30,7261,8,Rural,10999.62962962963,False,Rural
544,Ford,Model B,2024,18906.0,Petrol,Automatic,1,30,19764,1,Rural,17187.272727272724,False,Rural
545,VW,Model A,2023,10552.0,Petrol,Automatic,11,30,18853,2,Rural,5024.761904761905,False,Rural
546,Dacia,Model B,2020,77943.0,Petrol,Manual,6,1,4788,5,Rural,15282.94117647059,False,Rural
547,Audi,Model C,2011,181699.0,Petrol,Manual,11,30,4940,14,Rural,12886.45390070922,False,Rural
548,Toyota,Model A,2024,20525.0,Petrol,Manual,10,10,28136,1,Rural,18659.090909090908,False,Rural
549,Toyota,Model C,2022,47898.0,Hybrid,Manual,2,20,10582,3,Rural,15450.967741935483,False,Rural
550,VW,Model C,2025,0.0,Petrol,Manual,9,1,26567,0,Rural,0.0,False,Rural
551,Dacia,Model A,2022,26705.0,Petrol,Automatic,5,10,13312,3,Rural,8614.516129032258,False,Rural
552,Dacia,Model B,2025,11286.0,Petrol,Manual,11,1,17947,0,Rural,112860.0,False,Rural
553,Dacia,Model A,2023,12484.0,Petrol,Manual,11,30,12294,2,Rural,5944.761904761905,False,Rural
554,Fiat,Model C,2023,45684.0,Petrol,Manual,3,30,8905,2,Rural,21754.285714285714,False,Rural
555,Dacia,Model A,2025,0.0,Petrol,Automatic,6,30,17781,0,Rural,0.0,False,Rural
556,Toyota,Model B,2021,55528.0,Petrol,Automatic,8,1,16178,4,Rural,13543.414634146342,False,Rural
557,Dacia,Model B,2013,175488.0,Petrol,Automatic,7,10,3753,12,Rural,14503.140495867769,False,Rural
559,Mercedes,Model C,2025,1031.0,Petrol,Automatic,4,10,28553,0,Rural,10310.0,False,Rural
560,BMW,Model B,2024,27812.0,Petrol,Automatic,11,20,29599,1,Rural,25283.63636363636,False,Rural
561,Audi,Model B,2025,14269.0,Petrol,Manual,1,30,27544,0,Rural,142690.0,False,Rural
562,Hyundai,Model C,2017,91082.0,Petrol,Automatic,4,10,4258,8,Rural,11244.691358024691,False,Rural
563,Ford,Model A,2013,136249.0,Petrol,Automatic,3,20,3693,12,Rural,11260.247933884299,False,Rural
565,VW,Model C,2020,81717.0,Petrol,Automatic,9,10,11227,5,Rural,16022.94117647059,False,Rural
